172.17.0.1 - - [16/Dec/2020:05:11:51 +0000] "GET / HTTP/1.1" 200 918 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
172.17.0.1 - - [16/Dec/2020:05:11:52 +0000] "GET / HTTP/1.1" 200 918 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
172.17.0.1 - - [16/Dec/2020:05:11:52 +0000] "GET / HTTP/1.1" 200 918 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
172.17.0.1 - - [16/Dec/2020:05:11:53 +0000] "GET / HTTP/1.1" 200 918 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
172.17.0.1 - - [16/Dec/2020:05:11:53 +0000] "GET /favicon.ico HTTP/1.1" 404 489 "http://127.0.0.1:8032/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
172.17.0.1 - - [16/Dec/2020:05:11:59 +0000] "GET / HTTP/1.1" 200 919 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
172.17.0.1 - - [16/Dec/2020:05:11:59 +0000] "GET /favicon.ico HTTP/1.1" 404 489 "http://127.0.0.1:8032/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
172.17.0.1 - - [16/Dec/2020:05:12:14 +0000] "GET / HTTP/1.1" 200 923 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
172.17.0.1 - - [16/Dec/2020:05:12:15 +0000] "GET / HTTP/1.1" 200 922 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
172.17.0.1 - - [16/Dec/2020:05:12:35 +0000] "GET / HTTP/1.1" 200 940 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
